BeelineGPS
timestamp,callsign,audio level,lat,lon,alt,alt units,f_id,serialNum
2017-12-25 06:01:33,Beeline1,0,44.9706,-123.6393,6481,ft,1,0000
2017-12-25 06:01:34,Beeline1,0,44.9792,-123.641,6547,ft,1,0000
2017-12-25 06:01:35,Beeline1,0,44.9879,-123.6427,6613,ft,1,0000
2017-12-25 06:01:36,Beeline1,0,44.9968,-123.6445,6678,ft,1,0000
2017-12-25 06:01:37,Beeline1,0,45.0059,-123.6463,6744,ft,1,0000
2017-12-25 06:01:38,Beeline1,0,45.0152,-123.6482,6809,ft,1,0000
2017-12-25 06:01:39,Beeline1,0,45.0247,-123.6501,6874,ft,1,0000
2017-12-25 06:01:40,Beeline1,0,45.0343,-123.652,6939,ft,1,0000
2017-12-25 06:00:01,Beeline2,0,44.5727,-123.2773,5,ft,1,0000
2017-12-25 06:00:02,Beeline2,0,44.5743,-123.2805,89,ft,1,0000
2017-12-25 06:00:03,Beeline2,0,44.5804,-123.2817,174,ft,1,0000
2017-12-25 06:00:04,Beeline2,0,44.5817,-123.2844,259,ft,1,0000
2017-12-25 06:00:05,Beeline2,0,44.5841,-123.2891,343,ft,1,0000
2017-12-25 06:00:06,Beeline2,0,44.5878,-123.2964,428,ft,1,0000
2017-12-25 06:00:07,Beeline2,0,44.593,-123.2974,512,ft,1,0000
2017-12-25 06:00:08,Beeline2,0,44.6001,-123.2988,596,ft,1,0000
2017-12-25 06:00:09,Beeline2,0,44.6093,-123.3006,680,ft,1,0000
2017-12-25 06:00:10,Beeline2,0,44.6105,-123.3029,764,ft,1,0000
2017-12-25 06:00:11,Beeline2,0,44.6119,-123.3058,848,ft,1,0000
2017-12-25 06:00:12,Beeline2,0,44.6136,-123.3093,931,ft,1,0000
2017-12-25 06:00:13,Beeline2,0,44.6157,-123.3134,1014,ft,1,0000
2017-12-25 06:00:14,Beeline2,0,44.6181,-123.3182,1098,ft,1,0000
2017-12-25 06:00:15,Beeline2,0,44.6209,-123.3238,1181,ft,1,0000
2017-12-25 06:00:16,Beeline2,0,44.6241,-123.3302,1264,ft,1,0000
2017-12-25 06:00:17,Beeline2,0,44.6277,-123.3375,1347,ft,1,0000
2017-12-25 06:00:18,Beeline2,0,44.6318,-123.3457,1429,ft,1,0000
2017-12-25 06:00:19,Beeline2,0,44.6364,-123.3548,1512,ft,1,0000
2017-12-25 06:00:20,Beeline2,0,44.6415,-123.3558,1594,ft,1,0000
2017-12-25 06:00:21,Beeline2,0,44.6471,-123.3569,1677,ft,1,0000
2017-12-25 06:00:22,Beeline2,0,44.6533,-123.3581,1759,ft,1,0000
2017-12-25 06:00:23,Beeline2,0,44.6601,-123.3595,1841,ft,1,0000
2017-12-25 06:00:24,Beeline2,0,44.6675,-123.361,1922,ft,1,0000
2017-12-25 06:00:25,Beeline2,0,44.6755,-123.3626,2004,ft,1,0000
2017-12-25 06:00:26,Beeline2,0,44.6842,-123.3643,2086,ft,1,0000
2017-12-25 06:00:27,Beeline2,0,44.6936,-123.3662,2167,ft,1,0000
2017-12-25 06:00:28,Beeline2,0,44.6946,-123.3682,2248,ft,1,0000
2017-12-25 06:00:29,Beeline2,0,44.6957,-123.3704,2330,ft,1,0000
2017-12-25 06:00:30,Beeline2,0,44.6969,-123.3727,2411,ft,1,0000
2017-12-25 06:00:31,Beeline2,0,44.6981,-123.3752,2492,ft,1,0000
2017-12-25 06:00:32,Beeline2,0,44.6994,-123.3778,2572,ft,1,0000
2017-12-25 06:00:33,Beeline2,0,44.7008,-123.3806,2653,ft,1,0000
2017-12-25 06:00:34,Beeline2,0,44.7023,-123.3836,2733,ft,1,0000
2017-12-25 06:00:35,Beeline2,0,44.7039,-123.3868,2814,ft,1,0000
2017-12-25 06:00:36,Beeline2,0,44.7056,-123.3902,2894,ft,1,0000
2017-12-25 06:00:37,Beeline2,0,44.7074,-123.3937,2974,ft,1,0000
2017-12-25 06:00:38,Beeline2,0,44.7093,-123.3974,3054,ft,1,0000
2017-12-25 06:00:39,Beeline2,0,44.7113,-123.4013,3133,ft,1,0000
2017-12-25 06:00:40,Beeline2,0,44.7134,-123.4054,3213,ft,1,0000
2017-12-25 06:00:41,Beeline2,0,44.7156,-123.4097,3293,ft,1,0000
2017-12-25 06:00:42,Beeline2,0,44.7179,-123.4142,3372,ft,1,0000
2017-12-25 06:00:43,Beeline2,0,44.7203,-123.419,3451,ft,1,0000
2017-12-25 06:00:44,Beeline2,0,44.7228,-123.424,3530,ft,1,0000
2017-12-25 06:00:45,Beeline2,0,44.7254,-123.4292,3609,ft,1,0000
2017-12-25 06:00:46,Beeline2,0,44.7281,-123.4346,3688,ft,1,0000
2017-12-25 06:00:47,Beeline2,0,44.7309,-123.4403,3766,ft,1,0000
2017-12-25 06:00:48,Beeline2,0,44.7339,-123.4462,3845,ft,1,0000
2017-12-25 06:00:49,Beeline2,0,44.737,-123.4524,3923,ft,1,0000
2017-12-25 06:00:50,Beeline2,0,44.7402,-123.4588,4001,ft,1,0000
2017-12-25 06:00:51,Beeline2,0,44.7435,-123.4655,4080,ft,1,0000
2017-12-25 06:00:52,Beeline2,0,44.747,-123.4724,4157,ft,1,0000
2017-12-25 06:00:53,Beeline2,0,44.7506,-123.4796,4235,ft,1,0000
2017-12-25 06:00:54,Beeline2,0,44.7543,-123.487,4313,ft,1,0000
2017-12-25 06:00:55,Beeline2,0,44.7582,-123.4947,4390,ft,1,0000
2017-12-25 06:00:56,Beeline2,0,44.7622,-123.5027,4468,ft,1,0000
2017-12-25 06:00:57,Beeline2,0,44.7663,-123.511,4545,ft,1,0000
2017-12-25 06:00:58,Beeline2,0,44.7706,-123.5195,4622,ft,1,0000
2017-12-25 06:00:59,Beeline2,0,44.775,-123.5283,4699,ft,1,0000
2017-12-25 06:01:00,Beeline2,0,44.7796,-123.5374,4776,ft,1,0000
2017-12-25 06:01:01,Beeline2,0,44.7843,-123.5468,4853,ft,1,0000
2017-12-25 06:01:02,Beeline2,0,44.7892,-123.5565,4929,ft,1,0000
2017-12-25 06:01:03,Beeline2,0,44.7942,-123.5575,5005,ft,1,0000
2017-12-25 06:01:04,Beeline2,0,44.7994,-123.5585,5082,ft,1,0000
2017-12-25 06:01:05,Beeline2,0,44.8047,-123.5596,5158,ft,1,0000
2017-12-25 06:01:06,Beeline2,0,44.8102,-123.5607,5234,ft,1,0000
2017-12-25 06:01:07,Beeline2,0,44.8158,-123.5618,5310,ft,1,0000
2017-12-25 06:01:08,Beeline2,0,44.8216,-123.563,5385,ft,1,0000
2017-12-25 06:01:09,Beeline2,0,44.8276,-123.5642,5461,ft,1,0000
2017-12-25 06:01:10,Beeline2,0,44.8337,-123.5654,5536,ft,1,0000
2017-12-25 06:01:11,Beeline2,0,44.84,-123.5667,5612,ft,1,0000
2017-12-25 06:01:12,Beeline2,0,44.8465,-123.568,5687,ft,1,0000
2017-12-25 06:01:13,Beeline2,0,44.8531,-123.5693,5762,ft,1,0000
2017-12-25 06:01:14,Beeline2,0,44.8599,-123.5707,5836,ft,1,0000
2017-12-25 06:01:15,Beeline2,0,44.8669,-123.5721,5911,ft,1,0000
2017-12-25 06:01:16,Beeline2,0,44.8741,-123.5735,5986,ft,1,0000
2017-12-25 06:01:17,Beeline2,0,44.8814,-123.575,6060,ft,1,0000
2017-12-25 06:01:18,Beeline2,0,44.8889,-123.5765,6134,ft,1,0000
2017-12-25 06:01:19,Beeline2,0,44.8966,-123.578,6209,ft,1,0000
2017-12-25 06:01:20,Beeline2,0,44.9045,-123.5796,6283,ft,1,0000
2017-12-25 06:01:21,Beeline2,0,44.9126,-123.5812,6357,ft,1,0000
2017-12-25 06:01:22,Beeline2,0,44.9209,-123.5829,6430,ft,1,0000
2017-12-25 06:01:23,Beeline2,0,44.9294,-123.5846,6504,ft,1,0000
2017-12-25 06:01:24,Beeline2,0,44.9381,-123.5863,6577,ft,1,0000
2017-12-25 06:01:25,Beeline2,0,44.9469,-123.5881,6651,ft,1,0000
2017-12-25 06:01:26,Beeline2,0,44.9559,-123.5899,6724,ft,1,0000
2017-12-25 06:01:27,Beeline2,0,44.9651,-123.5917,6797,ft,1,0000
2017-12-25 06:01:28,Beeline2,0,44.9745,-123.5936,6870,ft,1,0000
2017-12-25 06:01:29,Beeline2,0,44.9841,-123.5955,6942,ft,1,0000
2017-12-25 06:01:30,Beeline2,0,44.9939,-123.5975,7015,ft,1,0000
2017-12-25 06:01:31,Beeline2,0,44.9949,-123.5995,7088,ft,1,0000
2017-12-25 06:01:32,Beeline2,0,44.9959,-123.6016,7160,ft,1,0000
2017-12-25 06:01:33,Beeline2,0,44.9969,-123.6037,7232,ft,1,0000
2017-12-25 06:01:34,Beeline2,0,44.998,-123.6058,7304,ft,1,0000
2017-12-25 06:01:35,Beeline2,0,44.9991,-123.608,7376,ft,1,0000
2017-12-25 06:01:36,Beeline2,0,45.0002,-123.6102,7448,ft,1,0000
2017-12-25 06:01:37,Beeline2,0,45.0013,-123.6125,7519,ft,1,0000
2017-12-25 06:01:38,Beeline2,0,45.0025,-123.6148,7591,ft,1,0000
2017-12-25 06:01:39,Beeline2,0,45.0037,-123.6171,7662,ft,1,0000
2017-12-25 06:01:40,Beeline2,0,45.0049,-123.6195,7733,ft,1,0000
